key,text,english,notes,tag,checked
ww2,ਦੂਸਰਾ ਵਿਸ਼ਵ ਯੁੱਧ - 1939-1945 ਸੀ.ਈ.,World War II – 1939–1945, ,text,False
30_year_war,ਯੂਰਪ ਵਿਚ ਤੀਹ ਸਾਲਾਂ ਦੀ ਲੜਾਈ 1618-1648,Thirty Years' War in Europe 1618-1648, ,text,False
joshua,110 ਸਾਲ,110 years, ,text,False
caleb,85 ਸਾਲ ਤੋਂ ਵੱਧ,more than 85 years, ,text,False
missionary1,ਪੌਲੁਸ ਦੀ ਪਹਿਲੀ ਮਿਸ਼ਨਰੀ ਯਾਤਰਾ ਸੀ. 47-48 C.e. ਬਰਨਬਾਸ ਅਤੇ ਜੌਨ ਮਾਰਕ ਦੇ ਨਾਲ,"First Missionary Journey of Paul, c. 47-48 C.E. with Barnabas and John Mark", ,text,False
circumcision,"ਐਂਟੀਆਕ, ਕਾਨਫਰੰਸ 'ਤੇ ਐਂਟੀਓਕ, ਕਾਨਫਰੰਸ ਦਾ ਮੁੱਦਾ ਸੀ. 49 ਸ.","Circumcision issue at Antioch, conference in Jerusalem c. 49 C.E.", ,text,False
missionary2,ਦੂਜੀ ਮਿਸ਼ਨਰੀ ਯਾਤਰਾ ਸੀ. ਸੀਲਾਸ (ਸਿਲਵਾਨਸ) ਨਾਲ 49-52 ਸੀ.,Second Missionary Journey c. 49-52 C.E with Silas (Silvanus), ,text,False
missionary3,ਤੀਜੀ ਮਿਸ਼ਨਰੀ ਯਾਤਰਾ ਸੀ. 52-56 ਸੀ.ਈ.ਈ.,Third Missionary Journey c. 52-56 C.E., ,text,False
caesarea,ਪੌਲੁਸ ਕੈਸਰਿਯਾ ਸੀ ਵਿਚ ਹਿਰਾਸਤ ਵਿਚ ਸੀ. 56-58 ਸੀ.ਈ.ਈ.,Paul in custody in Caesarea c. 56-58 C.E., ,text,False
rome1,ਰੋਮ ਵਿਚ ਪੌਲੁਸ ਦੀ ਪਹਿਲੀ ਕੈਦ ਸੀ. 59-61 C.e.,Paul’s first imprisonment in Rome c. 59-61 C.E., ,text,False
rome2,"ਰੋਮ ਵਿਚ ਪੌਲੁਸ ਦੀ ਦੂਜੀ ਕੈਦ ਸੀ. 65 ਸਾ.ਯੁ. 2 ਵੇਂ ਤਿਮੋਥਿਉਸ ਨੇ ਲਿਖਿਆ, ਪੌਲ ਨੂੰ ਫਾਂਸੀ ਦਿੱਤੀ ਗਈ","Paul’s second imprisonment in Rome c. 65 C.E., 2 Timothy written, Paul executed", ,text,False
event_exodus,"ਨੀਸਾਨ 14 ਵੀਂ, 1513 ਬੀ.ਸੀ.. 'ਤੇ ਮਿਸਰ ਤੋਂ ਕੂਚ","Exodus from Egypt on Nisan 14th, 1513 B.C.E.", ,text,False
event_division_kingdom,ਇਸਰਾਇਲ ਦੀ ਵੰਡ 997 ਸਾ.ਯੁ.ਪੂ.,Division of Israel 997 BCE, ,text,False
event_destruction_samaria,ਸਾਮਰਿਯਾ ਦਾ ਵਿਨਾਸ਼ 740 ਬੀ. ਸੀ. ਅੱਸ਼ੂਰ ਦੁਆਰਾ,Destruction of Samaria 740 B.C.E. by Assyria,Destruction of Samaria 740 B.C.E. by Assyria,text,False
event_destruction_jerusalem1,"ਯਰੂਸ਼ਲਮ ਦੀ ਤਬਾਹੀ 607 b.c.e. ਬਾਬਲ ਦੁਆਰਾ, ਰਾਜ ਦੀ ਵੰਡ ਤੋਂ 390 ਸਾਲ ਬਾਅਦ (ਹਿਜ਼ਕੀਏਲ 4: 5)","Destruction of Jerusalem 607 B.C.E. by Babylon, 390 years after the division of the kingdom (Ezekiel 4:5)", ,text,False
event_temple_rebuilt,ਯਰੂਸ਼ਲਮ ਵਿੱਚ ਮੰਦਰ 515 ਬੀ.ਸੀ..,Temple in Jerusalem rebuilt 515 B.C.E., ,text,False
event_jerusalem_rebuilt,ਯਰੂਸ਼ਲਮ ਦੀ ਕੰਧ 455 ਬੀ.ਸੀ..,Jerusalem wall rebuilt 455 B.C.E., ,text,False
event_destruction_jerusalem2,ਟਾਈਟਸ ਅਧੀਨ ਰੋਮ ਦੁਆਰਾ ਰੋਮ ਦੁਆਰਾ 70 ਸੀ.ਈ.,Destruction of Jerusalem 70 C.E. by Rome under Titus, ,text,False
event_1914,"ਕੌਮਾਂ ਦੇ ਸਮੇਂ (ਲੂਕਾ 21:24) ਦੇ ਸਮੇਂ, ਪਰਮੇਸ਼ੁਰ ਦਾ ਰਾਜ ਸਵਰਗ ਵਿਚ 1914 ਸੀ.","End of the time of the nations (Luke 21:24), God’s Kingdom starts to rule in heaven 1914 C.E.",include scripture Luke 21:24,text,False
became_king,ਉਮਰ ਵਿੱਚ ਰਾਜਾ ਬਣ ਜਾਂਦਾ ਹੈ,becomes king at age,2025-04-14,text,False
vulgate,ਵੁਲਗੇਟ Jerome (ਬਾਈਬਲ ਦਾ ਲਾਤੀਨੀ ਅਨੁਵਾਦ) C. 405 ਸੀ.ਈ.,Vulgate completed by Jerome (Latin translation of the bible) c. 405 C.E., ,text,False
gutenberg,ਗਟੇਬਰਗ ਬਾਈਬਲ ਛਾਪੀ ਗਈ 1455,Gutenberg Bible printed 1455, ,text,False
erasmus,ਗ੍ਰੀਕ ਟੈਕਸਟ ਕ੍ਰਿਸ਼ਚੀਨ ਯੂਨਾਨੀ ਸ਼ਾਸਤਰ ਦਾ ਡੇਨੀਅਰਡੈਮ ਦੇ ਡੀਸਡੀਰੀਅਸ ਐਰਸਮਸ ਦੁਆਰਾ ਪ੍ਰਕਾਸ਼ਤ ਕਰੋ 1516,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False
luther,ਸਤੰਬਰ 1522 ਵਿਚ ਲਥਲਰ ਬਾਈਬਲ ਦਾ ਅਨੁਵਾਦ,Luther Bible translation in September 1522, ,text,False
tyndale,ਟਿੰਡਲ 1536 ਦੁਆਰਾ ਇੰਗਲਿਸ਼ ਬਾਈਬਲ ਅਨੁਵਾਦ,English Bible translation by Tyndale 1536, ,text,False
king_james,ਕਿੰਗ ਜੇਮਜ਼ ਬਾਈਬਲ 1611,King James Bible 1611, ,text,False
69weeks3,"ਯਿਸੂ ਨੇ ਆਪਣੀ ਸੇਵਾ ਸ਼ੁਰੂ ਕੀਤੀ 29 ਈਸਵੀ (ਲੂਕਾ 3: 1, 21)","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False
ransom,"ਹਫ਼ਤੇ ਦੇ ਮੱਧ ""ਬਲੀਦਾਨ ਤੋਂ ਛੁਟਕਾਰਾ ਦੇਣਾ"" ਦਾਨੀਏਲ 9:27",Middle of week “sacrifice to cease” Daniel 9:27, ,text,False
cornelius,ਕੁਰਨੇਲਿਯੁਸ ਨੇ 70 ਕਰੋੜਾਂ (ਦਾਨੀਏਲ 9:24) ਦੇ ਅਖੀਰ ਵਿਚ ਬਪਤਿਸਮਾ ਲਿਆ.,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False
columbus,ਅਮਰੀਕਾ ਵਿਚ ਪ੍ਰੀ-ਕੋਲੰਬੀਅਨ ਦੀ ਮਿਆਦ 1492,End of the pre-columbian period in the Americas 1492, ,text,False
declaration_independence,ਅਮਰੀਕਾ ਵਿੱਚ 13 ਕਲੋਨੀਜ਼ ਦੀ ਆਜ਼ਾਦੀ ਦਾ ਐਲਾਨ,Declaration of independence of 13 colonies in America 1776, ,text,False
tischendorf,ਟਿਸ਼ਚੇਂਦਰਫ ਨੇ 1844 ਵਿਚ ਕਲੋਕਸ ਸਿਨਾਈਟਿਕਸ ਤੋਂ ਕੋਡੈਕਸ ਸਾਈਨੇਟਿਕਸ ਨੂੰ ਖੋਜਿਆ,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False
dead_sea_scrolls,ਮ੍ਰਿਤ ਸਾਗਰ ਸਕ੍ਰੌਲ ਲਿਖਤ,Dead Sea Scrolls written, ,text,False
septuagint,ਸੇਪਟੁਗਿੰਟ ਐਲ ਐਕਸ ਐਕਸ ਅਨੁਵਾਦ ਕੀਤਾ ਗਿਆ,Septuagint LXX translated, ,text,False
watchtower,ਸੀਯੋਨ ਦੇ ਵਾਚ ਵਾਚ ਟਾਵਰ ਅਤੇ ਮਸੀਹ ਦੀ ਮੌਜੂਦਗੀ ਦਾ ਆਖ਼ਰੀ ਅੰਕ 1879 ਵਿਚ ਪ੍ਰਕਾਸ਼ਤ ਹੋਇਆ ਹੈ,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False
jehovahs_witnesses,"ਬਾਈਬਲ ਸਟੂਡੈਂਟਸ ਨੇ ਇਕ ਨਵਾਂ ਨਾਮ - ਯਹੋਵਾਹ ਦੇ ਗਵਾਹ (ਯਸਾਯਾਹ 43:10, 12) ਕੋਲੰਬਸ ਵਿਚ ਓਹੀਓ, 1931 ਵਿਚ","The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False
gilead_school,"ਵਾਚਟਾਵਰ ਬਾਈਬਲ ਸਕੂਲ ਆਫ਼ ਗਿਲਿਅਡ ਸੋਮਵਾਰ, 1 ਫਰਵਰੀ 1943 ਨੂੰ ਸ਼ੁਰੂ ਹੋਇਆ","Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False
new_world_translation1,"ਨਿ World ਵਰਲਡ ਟ੍ਰਾਂਸਲੇਸ਼ਨ ਆਫ਼ ਦਿ ਹੋਲੀ ਸਕ੍ਰਿਪਚਰਸ ਮੈਨਚੇਸਟਰ ਵਿਚ 1 ਜੂਨ, 1960 ਨੂੰ ਇੰਗਲੈਂਡ ਨੂੰ ਬਾਈਬਲ ਦੇ ਕਈ ਹਿੱਸਿਆਂ ਵਿਚ ਯਹੋਵਾਹ ਨਾਮ ਦੀ ਰਿਹਦਾ ਹੈ","“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False
new_world_translation2,"ਇਸ ਨੂੰ ਸਲੈਵਲ ਏਜੰਟ ਵਿਖੇ ਜਾਰੀ ""ਨਿ World ਵਰਲਡ ਟ੍ਰਾਂਸਲੇਸ਼ਨ"" ਨੂੰ ਸੋਧਿਆ ਗਿਆ, ਨੇ ਡਿਜੀਟਡ ਅਤੇ ਆਨਲਾਈਨ ਵਰਤਿਆ","Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False
cold_war,"ਜਿਓਪੋਲਿਕ ਸਥਿਤੀ ਨੇ ""ਕੋਲਡ ਯੁੱਧ"" 1945-1991 ਦਾ ਲੇਬਲ ਕੀਤਾ",Geopolitical situation labeled “Cold War” 1945-1991, ,text,False
timeline_created,"ਇਹ ਟਾਈਮਲਾਈਨ ਨੂੰ 2023 ਵਿੱਚ ਬਣਾਇਆ ਗਿਆ ਹੈ, ਮਨੁੱਖੀ ਇਤਿਹਾਸ ਦਾ ਸਭ ਤੋਂ ਗਰਮ ਸਾਲ ਅਤੇ ਪਿਛਲੇ 125,000 ਸਾਲ","This timeline is created in 2023, the hottest year in human history and the last 125,000 years", ,text,False
codex_sinaiticus,ਕੋਡੈਕਸ ਸਾਈਨੇਟਿਕਸ ਲਿਖਿਆ,Codex Sinaiticus written, ,text,False
codex_vaticanus,ਕੋਡੈਕਸ ਵੈਟੀਕਨਸ ਲਿਖਿਆ ਗਿਆ,Codex Vaticanus written, ,text,False
leningrad_codex,ਲਾਈਨਰਾਡਡ ਕੋਡੈਕਸ ਕੈਰੋ ਐਡ 1008 ਵਿੱਚ ਲਿਖਿਆ ਗਿਆ,Leningrad Codex written in Cairo AD 1008, ,text,False
john,"ਜੌਹਨ ਨੇ ਪੈਟਮੋਸ 96-98 C.e 'ਤੇ ਕਾਮੇਡ ਕੀਤੇ ਸਮੇਂ ""ਪਰਕਾਸ਼ ਦੀ ਪੋਥੀ"" ਲਿਖਦਾ ਹੈ.",John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False
buddha,ਬੁੱਧ - ਸਿਧਾਰਾ ਗੌਤਮ ਸੀ .563-c.483 b.c.e,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False
buddha2,ਬੁੱਧ ਵਿਕਲਪਿਕ ਤੌਰ ਤੇ ਸੀ. 480-400 ਬੀ.ਸੀ..,Buddha alternatively c. 480-400 B.C.E., ,text,False
mohammed,ਮੁਹੰਮਦ ਸੀ. 570-632 ਸੀ.ਈ.ਈ.,Mohammed c. 570-632, ,text,False
confucius,ਕਨਫਿ ius ਸ਼ਿਕਸ C.551-C.479 B.c.e.,Confucius c.551-c.479 B.C.E., ,text,False
hijrah,ਹਾਈਜਰਾ - ਯਾਤਰਾ ਮੈਲਕਾ ਟੂ ਮਿਡਿਨਾ 16 ਜੁਲਾਈ 622,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False
moses_escape,"1553 b.c.e.e. ਮੂਸਾ ਨੂੰ ਮਿਸਰ ਤੋਂ ਬਚਣਾ ਪੈਂਦਾ ਹੈ - ਕੂਚ 2:15, ਕਰਤੱਬ 7:23","1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False
10plagues,1513 B.c.e ਮਿਸ ਮਿਸਰ 10 ਬਿਪਤਾਵਾਂ ਪ੍ਰਾਪਤ ਕਰਦਾ ਹੈ,1513 B.C.E Egypt receives 10 plagues, ,text,False
joseph_sold,ਯੂਸੁਫ਼ ਨੇ 17 ਸਾਲ ਦੀ ਉਮਰ ਵਿੱਚ ਗੁਲਾਮ ਵਜੋਂ ਵੇਚਿਆ - ਜੀਨ 37: 2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False
infliction,400 ਸਾਲ ਦੇ ਟੂਰਿਸ਼ਟ (ਰਸੂ. 7: 6) - ਇਸ਼ਮਾਏਲ 1913 ਬੀ.ਸੀ..,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False
Alexander,ਅਲੈਗਜ਼ੈਂਡਰ ਮਹਾਨ (ਦਾਨੀਏਲ 11: 3),Alexander the Great (Daniel 11:3), ,text,False
persia,"ਸਾਇਰਸ ਮਹਾਨ, ਕਮਾਂਬਿਆਂ II, ਦਾਨੀਏਲ ਮੈਂ 480 ਸਾ.ਯੁ.ਪੂ. (ਦਾਨੀਏਲ 11: 2)","Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False
king_north,ਚੋਣ ਕਰਨ ਵਾਲੇ (ਵੀ 5) ਸੀਰੀਆ ਤੋਂ ਐਂਟੀਓਚਸ III (v10) ਅਤੇ ਸੇਲੇਰੂਕਸ IV (V20) ਅਤੇ ਟਾਈਬੇਰੀਅਸ (V20)),"Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False
king_north1,ਉੱਤਰ ਦਾ ਰਾਜਾ,King of the North, ,text,False
king_south,"ਟੌਲਮੀ ਮੈਂ, II, III, IV (ਵੀ 11, 12), ਵੀ (ਵੀ 15, 16) ਬੈਟਲ ਐਕਟਿਅਮ 31 ਬੀ.ਸੀ..","Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False
king_south1,ਦੱਖਣ ਦਾ ਰਾਜਾ,King of the South, ,text,False
king_south2,"ਬ੍ਰਿਟਿਸ਼ ਸਾਮਰਾਜ 1870, 1914 ਤੋਂ ਐਂਗਲੋ-ਅਮਰੀਕੀ ਵਿਸ਼ਵ ਸ਼ਕਤੀ","British Empire 1870, Anglo-American World Power since 1914", ,text,False
king_south3,ਦੱਖਣ ਦਾ ਰਾਜਾ,King of the South, ,text,False
king_north2,"ਸਮਰਾਟ ਵਿਲੀਅਮ I 1871 (V28), 1914 (V29), 1935 (V30B), 1939 (V31))","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False
king_north3,ਉੱਤਰ,North, ,text,False
king_north4,"ਸੋਵੀਅਤ ਯੂਨੀਅਨ 1945-1991 (ਦਾਨੀਏਲ 11: 32-39, 40b, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False
king_north5,2017 ਤੋਂ ਰੂਸ (ਡਬਲਯੂ 20 ਮਈ),Russia since 2017 (w20 May), ,text,False
time_of_end,"ਮਸੀਹ ਦੀ ਮੌਜੂਦਗੀ, ਜੁਗ ਦੇ ਸੰਜੋਗ (ਮੱਤੀ 24: 3), ਆਖ਼ਰੀ ਦਿਨ (2 ਤਿਮੋਥਿਉਸ 3: 1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False
time_of_end2,ਆਖਰੀ ਦਿਨ,Last days, ,text,False
suryavaman2,ਰਾਜਾ ਸਿਆਵੁਰਮਨ II 1113-1150 ਨੂੰ ਐਂਗਕੋਰ ਵਾਟ ਬਣਾਉਂਦਾ ਹੈ,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False
notre-dame,ਨੋਟਰੇ-ਡੈਮ ਡੀ ਪੈਰਿਸ ਨੇ 1163-1260 ਬਣਾਇਆ,Notre-Dame de Paris built 1163-1260, ,text,False
babel,ਬਾਬਲ ਦਾ ਬੁਰਜ ਬਣਾਇਆ,Tower of Babel built, ,text,False
infliction1,400 ਸਾਲ ਦਾ ਭੋਗ,400 year infliction,Acts 7:6,text,False
Lots_wife,ਲੂਤ ਦੀ ਪਤਨੀ,Lot’s wife, ,text,False
Lots_daughters,ਬਹੁਤੀਆਂ ਦੀਆਂ ਧੀਆਂ,Daughters of Lot, ,text,False
Moab,ਮੋਆਬ (ਵੱਡੀ ਧੀ),Moab (older daughter),Genesis 19:37,text,False
rosetta,ਰੋਸੇਟਾ ਪੱਥਰ 196 b.c.e.,Rosetta stone 196 B.C.E., ,text,False
Herodotus,"ਹੇਰੋਡੋਟਸ ਸੀ. 484 - ਸੀ. 425 ਬੀ.ਸੀ., ਇਤਿਹਾਸ ਲਿਖਦਾ ਹੈ","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False
Aristotle,ਅਰਸਤੂ 384 - 322 ਬੀ.ਸੀ.,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False
Ptolemy,ਟੌਲੇਮੀ ਸੀ 100 - ਸੀ. 170 ਸੀ.ਈ.,Ptolemy c 100 – c. 170 C.E., ,text,False
Pythagoras,ਪਾਇਥਾਗੋਰਸ ਸੀ. 570 - ਸੀ. 495 ਬੀ.ਸੀ.,Pythagoras c. 570 – c. 495 BC, ,text,False
Plato,ਪਲਾਟੋ ਸੀ. 427 - ਸੀ. 348 ਬੀ.ਸੀ.,Plato c. 427 – c. 348 BC, ,text,False
Socrates,ਸੁਕਰਾਤ ਸੀ. 470 - ਸੀ. 399 ਬੀ.ਸੀ.,Socrates c. 470 – c. 399 BC, ,text,False
Josephus,ਜੋਸੀਫਸ ਸੀ. 37 - ਸੀ. 100 ਸੀ.ਈ.ਈ.,Josephus c. 37 – c. 100 C.E., ,text,False
Cicero,ਸੀਆਈਸੀਰੋ 106-43 ਬੀ.ਸੀ.,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False
lachish_letters,ਲਕੀਸ਼ ਪੱਤਰ ਸੀ. 590 ਬੀ.ਸੀ..,Lachish letters c. 590 B.C.E., ,text,False
lachish_reliefs,ਲਾਸ਼ਿਸ਼ ਰਾਹਤ ਸੀ. 681 b.c.e.,Lachish reliefs c. 681 B.C.E., ,text,False
mesha_stele,ਮੇਸ਼ਾ ਸਟੇਲੇ (ਮੋਆਬੀ ਪੱਥਰ) ਸੀ. 840 ਬੀ.ਸੀ..,Mesha Stele (Moabite stone) c. 840 B.C.E.,w25/12 study article 50 paragraph 6,text,False
gilgamesh,ਗਿਲਗਮੇਸ਼ ਅਤੇ ਆਗਾ 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False
epic_gilgamesh,ਗਿਲਗਮੇਸ਼ ਦਾ ਮੁੱਲ (Sîn-lēqi-unninnni),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False
gregorian,ਗ੍ਰੇਗੋਰੀਅਨ ਕੈਲੰਡਰ 1582,Gregorian calendar 1582, ,text,False
shang-dynasty,ਸੀ. 1600-1046 ਬੀ.ਸੀ.,c. 1600-1046 BC, ,text,False
western-zhou,ਸੀ. 1046-771 ਬੀ.ਸੀ.,c. 1046-771 BC, ,text,False
qin-dynasty,ਕਿਨ 221-207 ਬੀ.ਸੀ.,Qin 221-207 BC, ,text,False
western-han,207 ਬੀਸੀ - 9 ਸਾ.ਯੁ.,207 BC – 9 CE, ,text,False
three-kingdoms,ਤਿੰਨ ਰਾਜ 220-280 ਸਾ.ਯੁ.,Three kingdoms 220-280 CE, ,text,False
sixteen-kingdoms,ਸੋਲਾਂ ਰਾਜ 304-439 ਸਾ.ਯੁ.,Sixteen kingdoms 304-439 CE, ,text,False
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False
wu-zhou,690-705 wh zhou,690-705 Wu Zhou, ,text,False
tang-dynasty1_c,ਟਾਂਗ,Tang, ,text,False
gonghe,ਗੋਂਗਨੇ ਰੀਜੈਂਸੀ 841-828 ਬੀ.ਸੀ.,Gonghe Regency 841-828 BC, ,text,False
Ashoka,ਅਸ਼ੋਕਾ (ਸੀ. 304-232 ਬੀ.ਸੀ.) ਬੁੱਧ ਨੂੰ ਉਤਸ਼ਾਹਤ ਕਰਦਾ ਹੈ,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False
siloam-tunnel,ਹਿਜ਼ਕੀਯਾਹ ਨੇ ਸਿਲੂਮ ਸੁਰੰਗ ਨੂੰ ਵਧਾ ਦਿੱਤਾ,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False
Angloamerica2,"ਐਂਗਲੋ-ਅਮੈਰੀਕਨ ਲੂਣ ਦੇ ਚਰਨਾਂ ਨਾਲ ਸਿੰਕ ਕੀਤਾ ਗਿਆ ਹੈ ਦਾਨੀਏਲ 2:33, 41-43 ਵਿਚ ਭਵਿੱਖਬਾਣੀ ਵਿਚ ਮਿਲਾਇਆ ਗਿਆ ਹੈ","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False
Manetho,Menetho aygytica ਲਿਖਦਾ ਹੈ,Manetho writes Aegyptiaca, ,text,False
destruction_babylon,"ਵੱਡੀ ਬਾਬੁਲ ਦਾ ਵਿਨਾਸ਼ (ਪਰਕਾਸ਼ ਦੀ ਪੋਥੀ 17: 3, 15-18; 18: 9, 10)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False
gog_of_magog,"ਗੋਗ ਦੇ ਗੋਗ ਦੇ ਹਮਲੇ (ਹਿਜ਼ਕੀ 38: 1, 9-12, 18-23)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False
sheep_goat,"ਧਰਤੀ ਦੇ ਵਸਨੀਕਾਂ ਦਾ ਨਿਆਂ, ਬੱਕਰੀਆਂ ਨੂੰ ਵੱਖ ਕਰਦਿਆਂ ਕੀਤਾ ਜਾਂਦਾ ਹੈ (ਮੱਤੀ 25: 31-33)","Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False
annointed,ਰਾਜ ਦੇ ਸ਼ਾਸਕਾਂ ਨੂੰ ਇਕੱਠਾ ਕਰਨਾ (ਮੱਤੀ 24:31; 1 ਕੁਰਿੰਥੀਆਂ 15: 50-53; 1 ਥੱਸਲੁਨੀਕੀਆਂ 4: 15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False
