key,text,english,notes,tag,checked
erasmus,1516年鹿特丹嘅德西德里乌斯·伊拉斯杓（ Desiderius Erasmus ）出版嘅基督教希臘語聖經嘅希臘文本,Greek text of Christian Greek Scriptures published by Desiderius Erasmus of Rotterdam 1516, ,text,False
luther,1522年9月路德聖經翻譯,Luther Bible translation in September 1522, ,text,False
tyndale,Tyndale 1536年嘅英文聖經翻譯,English Bible translation by Tyndale 1536, ,text,False
king_james,欽定版聖經1611,King James Bible 1611, ,text,False
69weeks3,"耶穌在公元29年開始服侍（路加福音3：1,21）","Jesus starts his service 29 CE (Luke 3:1, 21)", ,text,False
ransom,周中≤停止獻祭桎梏但以理書9：27,Middle of week “sacrifice to cease” Daniel 9:27, ,text,False
cornelius,哥尼流在公元36年70周結束時受洗（但以理書9：24）。,Cornelius baptized at the end of 70 weeks (Daniel 9:24) in 36 C.E., ,text,False
columbus,1492年美洲前哥倫布時期結束,End of the pre-columbian period in the Americas 1492, ,text,False
declaration_independence,1776年美洲13個殖民地宣佈獨立,Declaration of independence of 13 colonies in America 1776, ,text,False
tischendorf,Tischendorf於1844年發現咗4世紀嘅西奈抄本,Tischendorf discovers the Codex Sinaiticus from the 4th century in 1844, ,text,False
dead_sea_scrolls,死海古卷寫作,Dead Sea Scrolls written, ,text,False
septuagint,七十士譯本LXX翻譯,Septuagint LXX translated, ,text,False
watchtower,1879年出版了第一期《錫安的守望台和基督同系的先驅》,The first issue of “Zion’s Watch Tower and Herald of Christ’s Presence” is published in 1879, ,text,False
jehovahs_witnesses,聖經研究者取了一個新名字——耶和華見證人。 1931年，俄亥俄州哥伦布市,"The Bible Students adopt a new name – Jehovah’s Witnesses (Isaiah 43:10, 12) in Columbus, Ohio, 1931",include scripture,text,False
gilead_school,守望台基列聖經學校於1943年2月1日星期一開學,"Watchtower Bible School of Gilead begins on Monday, February 1, 1943", ,text,False
new_world_translation1,1960年6月18日，《聖經新世界譯本》在英國曼徹斯特出版,"“New World Translation of the Holy Scriptures” released in Manchester, England on June 18, 1960, reintroduces the name Jehovah in many parts of the Bible",hightlight reintroduction of Jehovah’s name,text,False
new_world_translation2,2013年年會上修訂嘅《聖經新世界譯本》,"Revised “New World Translation of the Holy Scriptures” released at annual meeting 2013, optimized to be used digitally and online",new edition with digital and online in mind,text,False
cold_war,1945-1991年被稱為“冷戰”嘅地緣政治局勢,Geopolitical situation labeled “Cold War” 1945-1991, ,text,False
timeline_created,"呢條時間綫創建于2023年，係人類歷史上最熱的一年，也是過去125,000年","This timeline is created in 2023, the hottest year in human history and the last 125,000 years", ,text,False
codex_sinaiticus,西奈抄本,Codex Sinaiticus written, ,text,False
codex_vaticanus,梵蒂岡抄本,Codex Vaticanus written, ,text,False
leningrad_codex,列宁格勒抄本，寫於開羅，公元1008年,Leningrad Codex written in Cairo AD 1008, ,text,False
john,約翰在公元96-98年被擄到拔摩島時寫下了“啟示錄”。,John writes “revelation” while exiled on Patmos 96-98 C.E., ,text,False
buddha,佛陀–悉达多·乔达摩c.563-c.483 B.C.E,The Buddha – Siddhartha Gautama c.563-c.483 B.C.E, ,text,False
buddha2,佛陀約公元前480-400年,Buddha alternatively c. 480-400 B.C.E., ,text,False
mohammed,穆罕默德，約公元570-632年,Mohammed c. 570-632, ,text,False
confucius,孔子，約公元前551年—約公元前479年,Confucius c.551-c.479 B.C.E., ,text,False
hijrah,希吉拉-麥加之旅到麥地622年7月16日,Hijrah - Journey Mecca to Medina 16 July 622, ,text,False
moses_escape,公元前1553年，摩西必須逃離埃及——出埃及記2：15，使徒行傳7：23,"1553 B.C.E. Moses has to escape Egypt – Exodus 2:15, Acts 7:23", ,text,False
10plagues,公元前1513年，埃及遭遇10次瘟疫,1513 B.C.E Egypt receives 10 plagues, ,text,False
joseph_sold,約瑟在17歲時被賣為奴隸——創世記37：2,Joseph sold as slave at the age of 17 – Gen 37:2, ,text,False
infliction,400年的苦難（使徒行傳7：6）—以實瑪利，公元前1913年，公元前,400 year infliction (Acts 7:6) – Ishmael 1913 B.C.E, ,text,False
Alexander,亞歷山大大帝（但以理書11：3 ）,Alexander the Great (Daniel 11:3), ,text,False
persia,居魯士大帝，岡比西斯二世，大流士一世公元前490年，薛西斯一世公元前480年（以斯帖嘅老公，但以理書11：2 ）,"Cyrus the Great, Cambyses II, Darius I 490 BCE, Xerxes I 480 BCE (husband of Esther, Daniel 11:2)", ,text,False
king_north,"塞琉古一世尼卡托（ v5 ）敘利亞到安條克三世（ v10 ）同塞琉古四世（ v18,19 ）落到屋大維（ v20 ）同提比略（ v21-24 ）","Seleucus I Nicator (v5) Syria to Antiochus III (v10) and Seleucus IV (v18, 19) down to Octavian (v20) and Tiberius (v21-24)", ,text,False
king_north1,北方之王,King of the North, ,text,False
king_south,托勒密一世、二世、三世、四世（ 11、12節）、五世（ 15節、16節）到公元前31年嘅戰鬥Actium,"Ptolemy I, II, III, IV (v11, 12), V (v15, 16) to the battle Actium 31 B.C.E.", ,text,False
king_south1,南方之王,King of the South, ,text,False
king_south2,1870年大英帝国嘅，1914年以來嘅英美世界強國,"British Empire 1870, Anglo-American World Power since 1914", ,text,False
king_south3,南方之王,King of the South, ,text,False
king_north2,德國與威廉一世皇帝1871 （v28）、1914 （v29）、1935 （v30b）、1939 （v31a）,"Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False
king_north3,北,North, ,text,False
king_north4,"蘇聯1945-1991 （但以理書11：32-39,40b，41 ）","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False
king_north5,俄羅斯自2017年以來（ w20 May ）,Russia since 2017 (w20 May), ,text,False
time_of_end,基督的同在，事物制度的終結（馬太福音24：3），末世（提摩太后書3：1）,"Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False
time_of_end2,最後幾日,Last days, ,text,False
suryavaman2,苏里亚跋摩二世國王建造吳哥窟1113-1150,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False
notre-dame,巴黎聖母院建於1163-1260年,Notre-Dame de Paris built 1163-1260, ,text,False
babel,巴别塔建成,Tower of Babel built, ,text,False
infliction1,400年受害,400 year infliction,Acts 7:6,text,False
Lots_wife,羅得的妻子,Lot’s wife, ,text,False
Lots_daughters,羅得的女兒,Daughters of Lot, ,text,False
Moab,摩押（大女）,Moab (older daughter),Genesis 19:37,text,False
rosetta,罗塞塔石碑公元前196年,Rosetta stone 196 B.C.E., ,text,False
Herodotus,希罗多德約公元前484年–約公元前425年，撰寫《歷史》,"Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False
Aristotle,亚里士多德384–公元前322年,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False
Ptolemy,托勒密c 100–c. 170 C.E.,Ptolemy c 100 – c. 170 C.E., ,text,False
Pythagoras,畢達哥拉斯，約公元前570年-約公元前495年,Pythagoras c. 570 – c. 495 BC, ,text,False
Plato,柏拉图約公元前427年–約公元前348年,Plato c. 427 – c. 348 BC, ,text,False
Socrates,苏格拉底約公元前470年–約公元前399年,Socrates c. 470 – c. 399 BC, ,text,False
Josephus,約瑟夫斯約公元37年-約公元100年,Josephus c. 37 – c. 100 C.E., ,text,False
Cicero,西塞罗公元前106-43年,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False
lachish_letters,約公元前590年嘅拉奇字母,Lachish letters c. 590 B.C.E., ,text,False
lachish_reliefs,拉奇浮雕，約公元前681年,Lachish reliefs c. 681 B.C.E., ,text,False
mesha_stele,米沙石碑（摩押石），約公元前840年,Mesha Stele (Moabite stone) c. 840 B.C.E.,w25/12 study article 50 paragraph 6,text,False
gilgamesh,吉爾伽美什和阿迦𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False
epic_gilgamesh,吉爾伽美什史詩（Són-lóqi-unninni）,Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False
gregorian,公曆1582,Gregorian calendar 1582, ,text,False
shang-dynasty,約公元前1600-1046年,c. 1600-1046 BC, ,text,False
western-zhou,約公元前1046-771年,c. 1046-771 BC, ,text,False
qin-dynasty,秦 公元前221-207年,Qin 221-207 BC, ,text,False
western-han,公元前207年–公元9年,207 BC – 9 CE, ,text,False
three-kingdoms,三國公元220-280年,Three kingdoms 220-280 CE, ,text,False
sixteen-kingdoms,十六國公元304-439年,Sixteen kingdoms 304-439 CE, ,text,False
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False
wu-zhou,690-705吴周,690-705 Wu Zhou, ,text,False
tang-dynasty1_c,柄腳,Tang, ,text,False
gonghe,巩河攝政公元前841-828年,Gonghe Regency 841-828 BC, ,text,False
Ashoka,阿育王（約公元前304-232年）推廣佛教,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False
siloam-tunnel,希西屋企擴建西罗亚隧道,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False
Angloamerica2,但以理書2：33緊，41-43嘅預言中，英美人以鐵腳與粘土混合為象徵,"Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False
Manetho,Manetho寫道Aegyptiaca,Manetho writes Aegyptiaca, ,text,False
destruction_babylon,"大巴比倫的毀滅（啟示錄17：3,15-18;18：9,10）","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False
gog_of_magog,"瑪各歌革的攻擊（以西結書38：1,2,9-12,18-23）","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False
sheep_goat,地上的居民將受到審判，將綿羊和山羊分開（馬太福音25：31-33）,"Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False
annointed,王國統治者聚會 ( 馬太福音 24 : 31 ; 哥林多前書 15 : 50-53 ; 塞薩洛尼亞 4: 15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False
armageddon,"阿馬德多之戰 ( 啟示錄 16 : 14,16 ; 以賽亞書 13: 9 ; 彼得前書 3: 12)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",end of system of things,text,False
millenium,"神國開 1000 年統治 ( 啟示錄 5 : 9,10 ; 20 : 4,6 )","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)", ,text,False
great_crowd,"一眾人群捱過阿瑪吉多頓 ( 啟示錄 7: 9,14 ; 詩篇 37: 9-11 )","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)", ,text,False
world_population,過去 2000 年，世界人口係幾十億,World population in billions in the last 2000 years, ,text,False
khmer_empire_c,高棉帝國 - 吳哥時期,Khmer Empire - Angkor period, ,text,False
holy_roman_empire_c,聖羅馬帝國 – 1512 年後，被稱為德國民族聖羅馬帝國,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512, ,text,False
mongol_empire,蒙古帝國 1206 – 1294,Mongol Empire 1206 – 1294, ,text,False
maya_classic_c,瑪雅文明 – 經典時期,Maya civilization – Classic period, ,text,False
maya_postclassic_c,瑪雅文明 – 經典後時期,Maya civilization – Postclassic period, ,text,False
Teotihuacan,美洲最大嘅城市，金字塔係建造 c. 200 C.E.,"Largest city in the Americas, pyramids build c. 200 C.E.", ,text,False
Dionysius_Exiguus,迪奧尼西修斯 · 埃克斯古斯，安諾 · 多米尼發明家,"Dionysius Exiguus, inventor of Anno Domini", ,text,False
Umayyad_c,烏馬雅,Umayyad, ,text,False
ur3,Ur III 王朝 𝋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠, ,text,False
hammurabi,哈穆拉比 𒄩 𝄠 𝊏,Hammurabi 𒄩𒄠𒈬𒊏𒁉, ,text,False
Al-Khwarizmi,阿爾 - 克瓦利茲米寫道阿爾 · 賈布爾 ( 代數 ),al-Khwarizmi writes Al-Jabr (Algebra), ,text,False
al-azhar,阿扎爾大學係開羅成立,Al-Azhar University is established in Cairo, ,text,False
Ibn-Sina,伊本新浪或阿維塞納,Ibn Sina or Avicenna, ,text,False
life-expectancy,壽命 75 歲,Life expectancy 75 years, ,text,False
430years_c,430 歲：出埃及記 12 : 41 ，加拉太書 3 : 17,"430 years: Exodus 12:41, Galatians 3:17",2024-12-24,text,False
maya_calendar,"計算由瑪雅曆開始 8 月 11 日 ,3114 年公元前 3114 年。","Calculated beginning of Maya calendar August 11, 3114 B.C.E.",2024-12-25,text,False
xia-dynasty2,c . 2070 – c 。公元前 1600 年 ;時代先係西周時期暗示,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,2025-01-02,text,False
xia-dynasty2_c,中國中國王朝,Xia dynasty in China, ,text,False
tres_zapotes,9 月 3 日，公元前 32 年。,"September 3rd, 32 B.C.E.",2024-12-31,text,False
joseph_jacob_reunited,約瑟同雅各喺埃及團聚 – 公元前 1728 年（世代 45 : 11 ； 47 : 9 ）,Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),2025-01-01,text,False
king_south_light_c,丹尼爾 11 嘅南方王,King of the South from Daniel 11,2025-02-05,text,False
king_north_light_c,北從丹尼爾 11,King of the North from Daniel 11,2025-02-05,text,False
daniel2_iron_c,丹尼爾 2 嘅鐵腳,Iron legs from Daniel 2,2025-02-05,text,False
argenteus,阿根廷科德克斯 c. 505,Codex Argenteus c. 505,written copy of Wulfila Bible,text,False
nguyen_dynasty_c,古伊 · 納,Nguyễn,2025-09-20,text,False
edo_c,日本江戶期,Edo period in Japan,Edo period (Tokugawa shogunate),text,False
meiji_c,明治,Meiji,2025-09-20,text,False
american_civil_war,美國內戰 1861-1865 年,American Civil War 1861-1865,"April 12, 1861 to May 26, 1865",text,False
aleppo_codex,阿勒波科德克斯 c. 920,Aleppo Codex c. 920,2025-10-03,text,False
vandals,破壞者王國與阿蘭斯 435-534,Kingdom of the Vandals and Alans 435 – 534,Vandals 435-534 C.E.,text,False
francia,"c . 481/509 – 843, 梅羅文人到 751, 之後係卡羅林人","c. 481/509 – 843, Merovingian till 751, then Carolingian",Kingdom of the Franks (Regnum Francorum) c. 481/509-843 treaty of Verdun,text,False
francia_c,法蘭克王國,Kingdom of the Franks, ,text,False
100_years_war,百年戰爭 1337 年 -1453 年,Hundred Years’ War 1337 – 1453,1337–1453,text,False
black_death,黑色死亡 1346-1353,Black death 1346-1353,1346-1353,text,False
sui_dynasty,581-618 隋王朝,581-618 Sui dynasty,2025-11-09,text,False
sui_dynasty_c,隋,Sui,2025-11-09,text,False
tribulation,"大災難（馬可福音13：19; 但以理書12：1; 馬太福音24：21,22）","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)", ,text,False
Adam,亞當,Adam,Luke 3:38,bible,False
Seth,賽斯,Seth, ,bible,False
Enosh,以諾什,Enosh, ,bible,False
Kenan,凱南,Kenan (Cainan),Genesis 5:12,bible,False
Mahalalel,马哈拉雷尔,Mahalalel (Mahalaleel),Ma·hala·lel,bible,False
Jared,杰瑞德,Jared, ,bible,False
Enoch,諾,Enoch, ,bible,False
Methuselah,瑪土撒拉,Methuselah,Luke 3:37,bible,False
Lamech,拉麥,Lamech, ,bible,False
Noah,諾亞,Noah, ,bible,True
Shem,閃,Shem, ,bible,True
Arpachshad,阿帕赫沙德,Arpachshad,Luke 3:36,bible,False
Shelah,希拉,Shelah, ,bible,False
Eber,埃伯,Eber, ,bible,False
Peleg,佩莱格,Peleg, ,bible,False
Reu,魯,Reu, ,bible,False
Serug,塞魯格,Serug,Luke 3:35,bible,False
Nahor,纳霍尔,Nahor,Genesis 11:24,bible,False
Terah,佢拉,Terah, ,bible,False
Abraham,亚伯拉罕,Abraham, ,bible,False
Isaac,艾萨克,Isaac, ,bible,False
Jacob,雅各,Jacob,Luke 3:34,bible,False
Joseph,約瑟夫,Joseph,Genesis 37,bible,False
Moses,摩西,Moses, ,bible,False
Othniel,奥特尼尔,Othniel,Judges 3:9-11,bible,False
Ehud,埃胡德,Ehud,Judges 3:15-18,bible,False
Shamgar,沙姆加尔,Shamgar,Judges 3:31,bible,False
Barak,波利克,"Barak, Deborah, Jael",Judges 4:6,bible,False
Gideon,吉迪恩,Gideon,Judges 7:1,bible,False
Tola,托拉,Tola,Judges 10:1,bible,False
Jair,迨,Jair,Judges 10:3,bible,False
Jephthah,耶弗佢,Jephthah,Judges 11:1,bible,False
Ibzan,伊布讚,Ibzan,Judges 12:8,bible,False
Elon,伊隆,Elon,Judges 12:11,bible,False
Abdon,阿布頓,Abdon,Judges 12:13,bible,False
Samson,參孫,Samson,Judges 13:24,bible,False
Samuel,塞缪尔,Samuel,1 Samuel 1:20,bible,False
Saul,掃羅,Saul,1 Samuel 9:2,bible,False
David,大衛,David,1 Samuel 16:13,bible,False
Solomon,索洛莫,Solomon,1 Kings 2:1,bible,False
Malachi,玛拉基,Malachi, ,bible,False
Ruth,露絲,Ruth, ,bible,False
Ezra,艾拉,Ezra, ,bible,False
Nehemiah,尼希米,Nehemiah, ,bible,False
Esther,以斯帖記,Esther, ,bible,False
Job,工作,Job, ,bible,False
moses3,摩西,Moses, ,bible,False
joshua2,乔舒亚,Joshua, ,bible,False
caleb2,凱勒,Caleb, ,bible,False
Augustus,奥古斯都,Augustus,Luke 2:1,bible,False
Tiberius,提比略,Tiberius,Luke 3:1,bible,False
Claudius,克劳迪斯,Claudius,Acts 11:28,bible,False
persia2,波斯,Persia, ,bible,False
jehoiada,約何亞達,Jehoiada,2 Kings 11:4,bible,False
Haggai,哈該,Haggai, ,bible,False
Zerubbabel,所罗巴伯（路加福音3：27 ）,Zerubbabel (Luke 3:27),Luke 3:27,bible,False
Jacob2,雅各/,Jacob/,Jacob/Israel 1858-1711 – 147 years,bible,False
Israel,以色列,Israel,Genesis 35:10,bible,False
Sarah,莎拉,Sarah,"2008-1881 BCE – 127 years, Isaiah 51:2",bible,False
Hagar,夏甲,Hagar,Genesis 21:14,bible,False
Haran,哈蘭,Haran,Genesis 11:26,bible,False
Reumah,鲁玛,Reumah,Concubine – 4 sons 22:24,bible,False
Milcah,米尔卡,Milcah,8 sons (Bethuel and 7 more),bible,False
Lot,好多,Lot,Genesis 11:27,bible,False
Ammon,Ben-ammi （阿蒙）,Ben-ammi (Ammon),Genesis 19:38,bible,False
Bethuel,貝休爾,Bethuel,Genesis 22:23,bible,False
Rebekah,麗貝卡,Rebekah, ,bible,False
Laban,拉班,Laban,Genesis 24:29,bible,False
Leah,利亞,Leah,Genesis 35:23,bible,False
Rachel,瑞秋,Rachel,Genesis 35:24,bible,False
Bilhah,比爾哈,Bilhah,Genesis 35:25,bible,False
Zilpah,齐尔帕,Zilpah,Genesis 35:26,bible,False
Reuben,魯本,Reuben, ,bible,False
Simeon,緬,Simeon, ,bible,False
Levi,利瓦伊,Levi,Genesis 35:23,bible,False
Judah,猶大,Judah, ,bible,False
Issachar,以薩迦,Issachar, ,bible,False
Zebulun,澤布倫,Zebulun, ,bible,False
Dinah,黛娜,Dinah,Genesis 34,bible,False
Esau,以掃/,Esau/, ,bible,False
Edom,以東,Edom,Genesis 36:1,bible,False
Ishmael,以實瑪利,Ishmael,Genesis 16:16,bible,False
Manasseh2,（瑪拿西,(Manasseh,Genesis 41:50-52,bible,False
Ephraim,同以法蓮）,and Ephraim), ,bible,False
Benjamin,本傑明,Benjamin, ,bible,False
Dan,擔,Dan,Genesis 35:23,bible,False
Naphtali,萘鞘利,Naphtali, ,bible,False
Gad,迨,Gad, ,bible,False
Asher,阿瑟,Asher, ,bible,False
Milcah1,烏茲、布兹、凯缪尔、,"Uz, Buz, Kemuel,",Genesis 22:21,bible,False
Milcah2,切塞德，哈佐，,"Chesed, Hazo,", ,bible,False
Milcah3,皮尔达什，吉德拉夫,"Pildash, Jidlaph", ,bible,False
Tebah,特巴,Tebah,Genesis 22:24,bible,False
Gaham,加汉姆,Gaham, ,bible,False
Tahash,塔哈什,Tahash, ,bible,False
Maacah,馬加,Maacah, ,bible,False
Mahalath,玛哈拉特/,Mahalath/,"Genesis 28:8, 9",bible,False
Basemath,基礎·數學,Basemath,"Genesis36:3, 4",bible,False
Reuel,鲁埃尔,Reuel,"36:13, 17",bible,False
Nahath,那哈特,Nahath, ,bible,False
Zerah,泽拉,Zerah, ,bible,False
Schammah,沙瑪,Schammah, ,bible,False
Mizzah,米扎,Mizzah, ,bible,False
Adah,阿达,Adah,"36:11, 12, 15, 16",bible,False
Eliphaz,以利法,Eliphaz, ,bible,False
Teman,特曼,Teman, ,bible,False
Omar,奥马尔,Omar, ,bible,False
Zepho,澤福,Zepho, ,bible,False
Kenaz,肯纳兹,Kenaz, ,bible,False
Korah,可拉,Korah, ,bible,False
Korah_Gatam,科拉，加塔姆,"Korah, Gatam","Genesis 36:11, 16",bible,False
Amalek,亞瑪力人,Amalek, ,bible,False
Oholibamah,奥霍利巴马,Oholibamah,"36:14, 18",bible,False
Jeush,杰什,Jeush, ,bible,False
Jalam,贾拉姆,Jalam, ,bible,False
Nebaioth,尼拜奧特,Nebaioth,Genesis 25:13,bible,False
Kedar,凱達爾,Kedar, ,bible,False
Mishma,米什玛,Mishma, ,bible,False
Adbeel_Mibsam,阿德比爾，米布薩姆,"Adbeel, Mibsam",Genesis 25:13,bible,False
Dumah_Massa,杜馬，馬薩,"Dumah, Massa",Genesis 25:14,bible,False
Hadad,哈達德,Hadad, ,bible,False
Tema,特馬,Tema, ,bible,False
Jetur,杰图尔,Jetur, ,bible,False
Naphish,纳菲什,Naphish, ,bible,False
Kedemah,凯德玛,Kedemah, ,bible,False
Keturah,凱圖拉,Keturah,Genesis 25:1,bible,False
Zimran,齊姆蘭,Zimran,Genesis 25:1,bible,False
Jokshan,約克山,Jokshan,Genesis 25:1,bible,False
Medan,曼丹,Medan,Genesis 25:1,bible,False
Midian,米迪安,Midian,Genesis 25:1,bible,False
Ishbak,伊什巴克,Ishbak,Genesis 25:1,bible,False
Shuah,舒亞,Shuah,Genesis 25:1,bible,False
Timna,蒂姆納,Timna,"Genesis 36:12, 1 Chr 1:36",bible,False
life-expectancy2,( 詩篇 90 : 10 ),(Psalm 90:10),2024-11-29,bible,False
Ham,火腿,Ham,Gen 10:1,bible,False
Canaan,迦南,Canaan,Gen 10:6,bible,False
Sidon,錫頓,Sidon,Gen 10:15,bible,False
Heth,希斯,Heth,Gen 10:15,bible,False
Jebusite,耶布斯蒂,Jebusite,Gen 10:16,bible,False
Amorite,阿摩利人,Amorite,Gen 10:16,bible,False
Girgashite,吉加西特,Girgashite,Gen 10:16,bible,False
Hivite,希維特,Hivite,Gen 10:17,bible,False
Arkite,阿克特,Arkite,Gen 10:17,bible,False
Sinite,西洋人,Sinite,Gen 10:17,bible,False
Arvadite,阿瓦迪特,Arvadite,Gen 10:18,bible,False
